vin;time;mac_address;name;vehicle_speed;latitude;longitude;altitude;battery_voltage;humidity;low_battery;temperature
WSXFP10200LD10194;2024-08-14 13:09:23.306000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.722656;45.490531833333335;10.046135666666668;119.2;2120;;false;
WSXFP10200LD10194;2024-08-14 13:19:32.890000 +00:00;7C:D9:F4:00:C1:FB;Carro37;7.47656;45.490602333333335;10.046125833333335;99.5;2860;;false;
WSXFP10200LD10194;2024-08-14 13:30:00.873000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.91406;45.49072883333333;10.045991333333335;111.9;2060;;false;
WSXFP10200LD10194;2024-08-14 13:33:41.785000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;4.62109;45.490896000000006;10.045993000000001;101.2;2000;;false;
WSXFP10200LD10194;2024-08-14 13:33:42.657000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.71094;45.490868666666664;10.045992166666666;101.8;2860;;false;
WSXFP10200LD10194;2024-08-14 13:37:13.207000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.94922;45.49065933333333;10.046209166666667;108.9;2060;;false;
WSXFP10200LD10194;2024-08-14 13:40:48.494000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.28516;45.49082833333333;10.046121833333332;110.6;2860;;false;
WSXFP10200LD10194;2024-08-14 13:40:49.461000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.00781;45.490833333333335;10.046123333333332;110.8;2000;;false;
WSXFP10200LD10194;2024-08-14 13:56:31.122000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.12891;45.490412500000005;10.046059166666668;112.3;2120;;false;
WSXFP10200LD10194;2024-08-14 13:56:31.513000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;1.12891;45.490412500000005;10.046059166666668;112.3;2140;;false;
WSXFP10200LD10194;2024-08-14 14:03:47.865000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.9375;45.49075016666668;10.046176666666668;107.4;2100;;false;
WSXFP10200LD10194;2024-08-14 14:10:33.989000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.75781;45.4906765;10.046129666666666;103.8;2060;;false;
WSXFP10200LD10194;2024-08-14 14:13:46.780000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.09375;45.490817166666666;10.046206166666668;103;2000;;false;
WSXFP10200LD10194;2024-08-14 14:19:47.776000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490354333333336;10.046047499999998;94.6;2220;;false;
WSXFP10200LD10194;2024-08-14 14:21:07.725000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.64453;45.490439333333335;10.046062833333332;104.6;2220;;false;
WSXFP10200LD10194;2024-08-14 14:24:38.670000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.24609;45.490707166666674;10.045956666666665;111.4;2000;;false;
WSXFP10200LD10194;2024-08-14 14:32:16.808000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.490492833333334;10.045883166666666;75.9;2860;;false;
WSXFP10200LD10194;2024-08-14 14:33:33.015000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.88672;45.490765833333334;10.046085166666666;78;3600;;false;
WSXFP10200LD10194;2024-08-14 14:36:30.174000 +00:00;7C:D9:F4:00:C1:FB;Carro37;0;45.490479;10.046070833333332;99.5;2240;;false;
WSXFP10200LD10194;2024-08-14 14:36:31.550000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.490481499999994;10.046068333333332;99.5;3000;;false;
WSXFP10200LD10194;2024-08-14 14:37:24.323000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;3.32813;45.49053433333333;10.046055333333333;99;2150;;false;
WSXFP10200LD10194;2024-08-14 14:41:20.413000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.27344;45.49054416666666;10.045915333333332;115;2000;;false;
WSXFP10200LD10194;2024-08-14 14:45:07.091000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.21875;45.49073483333333;10.046172666666667;137.6;2210;;false;
WSXFP10200LD10194;2024-08-14 14:48:50.082000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;1.96484;45.490678333333335;10.0461145;107.5;2860;;false;
WSXFP10200LD10194;2024-08-14 14:51:22.869000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.4907835;10.046096833333333;112.7;2210;;false;
WSXFP10200LD10194;2024-08-14 14:51:30.239000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.667969;45.49077616666667;10.04610916666667;112.3;2240;;false;
WSXFP10200LD10194;2024-08-14 14:55:20.672000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.69922;45.4907725;10.046054999999999;80.3;2240;;false;
WSXFP10200LD10194;2024-08-14 14:55:38.642000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.24609;45.490874500000004;10.046074833333334;83.7;2000;;false;
WSXFP10200LD10194;2024-08-14 14:59:07.338000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.63281;45.49073383333333;10.046003166666667;108.6;2010;;false;
WSXFP10200LD10194;2024-08-14 15:05:49.179000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.38672;45.49096316666668;10.045998833333334;107.6;2860;;false;
WSXFP10200LD10194;2024-08-14 15:09:25.004000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.25;45.4907485;10.046083166666667;91.9;2240;;false;
WSXFP10200LD10194;2024-08-14 15:16:26.220000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.82422;45.49083016666666;10.046133333333334;112.1;2860;;false;
WSXFP10200LD10194;2024-08-14 15:20:05.329000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.47656;45.49063566666666;10.045953500000001;106.9;4240;;false;
WSXFP10200LD10194;2024-08-14 15:20:21.126000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.98047;45.49081083333334;10.0460005;110;2000;;false;
WSXFP10200LD10194;2024-08-14 15:24:52.276000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49087116666666;10.046051666666665;105;2000;;false;
WSXFP10200LD10194;2024-08-14 15:25:51.331000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.949219;45.490865666666664;10.046064500000002;103.6;2000;;false;
WSXFP10200LD10194;2024-08-14 15:29:52.078000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.35156;45.49080850000001;10.046117833333334;116.2;2310;;false;
WSXFP10200LD10194;2024-08-14 15:33:08.519000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.875;45.490826500000004;10.046082833333333;99.4;2000;;false;
WSXFP10200LD10194;2024-08-14 15:39:43.748000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.30078;45.49082283333334;10.0461;112.1;2000;;false;
WSXFP10200LD10194;2024-08-14 15:42:53.438000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.25;45.49090866666667;10.045988166666667;100;2000;;false;
WSXFP10200LD10194;2024-08-14 15:46:18.348000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.11719;45.490869666666676;10.0459985;93.1;2330;;false;
WSXFP10200LD10194;2024-08-14 15:46:21.841000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.63281;45.49082083333333;10.045995;94.8;2000;;false;
WSXFP10200LD10194;2024-08-14 15:50:14.659000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.90625;45.490744;10.046149;121.2;4240;;false;
WSXFP10200LD10194;2024-08-14 15:53:26.043000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.30078;45.49076183333334;10.046141333333333;115.5;2360;;false;
WSXFP10200LD10194;2024-08-14 15:57:14.078000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.85156;45.49087016666667;10.046064500000002;108.3;2000;;false;
WSXFP10200LD10194;2024-08-14 16:00:28.218000 +00:00;7C:D9:F4:00:C1:FB;Carro37;1.83594;45.49079766666667;10.046008666666667;106.1;2000;;false;
WSXFP10200LD10194;2024-08-14 16:00:42.003000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.0820313;45.4908895;10.045952166666666;97.4;0;;false;
WSXFP10200LD10194;2024-08-14 16:04:07.911000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.851563;45.49091133333333;10.046228500000002;108.7;2000;;false;
WSXFP10200LD10194;2024-08-14 16:15:18.150000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.62109;45.490693166666674;10.046048500000001;105.7;3000;;false;
WSXFP10200LD10194;2024-08-16 05:04:08.380000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.4914465;10.046506833333332;126.9;2000;;false;
WSXFP10200LD10194;2024-08-16 05:09:15.941000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.746094;45.491488499999996;10.046493499999999;132.9;2000;;false;
WSXFP10200LD10194;2024-08-16 05:10:17.617000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49138183333332;10.046469;114.8;2830;;false;
WSXFP10200LD10194;2024-08-16 05:17:11.182000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.76172;45.49143616666667;10.046552000000002;110.9;4280;;false;
WSXFP10200LD10194;2024-08-16 05:19:50.067000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.4906225;10.044440833333335;112.4;2830;;false;
WSXFP10200LD10194;2024-08-16 05:24:17.870000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.21094;45.49062233333334;10.044389666666666;116.3;2000;;false;
WSXFP10200LD10194;2024-08-16 05:27:09.050000 +00:00;7C:D9:F4:00:C1:FB;Carro37;0;45.49004433333332;10.046230499999998;119.9;2830;;false;
WSXFP10200LD10194;2024-08-16 05:27:09.434000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49004433333332;10.046230499999998;119.9;2000;;false;
WSXFP10200LD10194;2024-08-16 05:34:51.187000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.90625;45.490045;10.046167;121.6;2000;;false;
WSXFP10200LD10194;2024-08-16 05:41:33.042000 +00:00;7C:D9:F4:01:8F:EE;Botte;24.6836;45.490756833333336;10.065534166666668;104.6;2960;;false;
WSXFP10200LD10194;2024-08-16 05:44:59.616000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.27344;45.485252666666675;10.069543166666666;99.8;2830;;false;
WSXFP10200LD10194;2024-08-16 05:48:23.831000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.96875;45.48384183333333;10.069042166666668;81.2;4310;;false;
WSXFP10200LD10194;2024-08-16 05:51:51.054000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.98047;45.484065;10.069373;107;2000;;false;
WSXFP10200LD10194;2024-08-16 05:55:36.528000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.486302166666675;10.066296999999999;108.9;2000;;false;
WSXFP10200LD10194;2024-08-16 06:27:05.370000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.79688;45.48621833333333;10.066327666666664;98;4280;;false;
WSXFP10200LD10194;2024-08-16 06:28:31.173000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.48650116666666;10.066484166666667;118.9;2000;;false;
WSXFP10200LD10194;2024-08-16 06:35:00.487000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.01563;45.486485333333334;10.066485666666667;121.5;2000;;false;
WSXFP10200LD10194;2024-08-16 06:38:31.935000 +00:00;7C:D9:F4:01:8F:EE;Botte;24.6484;45.48386533333334;10.053609;112.5;4280;;false;
WSXFP10200LD10194;2024-08-16 06:41:55.323000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.45313;45.49181933333333;10.046736666666668;117.8;4310;;false;
WSXFP10200LD10194;2024-08-16 06:42:59.524000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.491893833333336;10.046771666666666;113.9;4310;;false;
WSXFP10200LD10194;2024-08-16 06:56:49.149000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.69922;45.49184833333334;10.046765666666667;111.3;2000;;false;
WSXFP10200LD10194;2024-08-16 06:59:45.764000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490026;10.046192166666668;119.5;3600;;false;
WSXFP10200LD10194;2024-08-16 07:06:06.301000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.18359;45.48998483333333;10.046194166666668;118.3;4350;;false;
WSXFP10200LD10194;2024-08-16 07:09:48.816000 +00:00;7C:D9:F4:01:8F:EE;Botte;26.0469;45.48538283333334;10.053411666666667;96.2;2830;;false;
WSXFP10200LD10194;2024-08-16 07:13:19.092000 +00:00;7C:D9:F4:01:8F:EE;Botte;19.8594;45.48748566666666;10.064431833333334;105.5;2000;;false;
WSXFP10200LD10194;2024-08-16 07:16:42.988000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.98047;45.4846435;10.069240166666665;111.1;4340;;false;
WSXFP10200LD10194;2024-08-16 07:20:10.227000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.483238500000006;10.068896166666667;93.9;4350;;false;
WSXFP10200LD10194;2024-08-16 07:21:12.021000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.48322916666665;10.068924333333333;107;4330;;false;
WSXFP10200LD10194;2024-08-16 07:27:25.870000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.30078;45.48321916666667;10.068824833333334;113.7;4380;;false;
WSXFP10200LD10194;2024-08-16 07:30:53.262000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.89844;45.485077000000004;10.069752;100.4;4350;;false;
WSXFP10200LD10194;2024-08-16 07:33:53.164000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.486588;10.066487;101.1;4380;;false;
WSXFP10200LD10194;2024-08-16 07:38:21.305000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.46484;45.4865485;10.066546833333332;122.7;2960;;false;
WSXFP10200LD10194;2024-08-16 07:40:44.628000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.48647033333334;10.067050000000002;128.8;2000;;false;
WSXFP10200LD10194;2024-08-16 07:43:56.710000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.1875;45.48653233333333;10.067006;145.7;4350;;false;
WSXFP10200LD10194;2024-08-16 07:47:17.836000 +00:00;7C:D9:F4:01:8F:EE;Botte;12.9258;45.48482266666666;10.057052833333332;95.8;4400;;false;
WSXFP10200LD10194;2024-08-16 07:51:00.714000 +00:00;7C:D9:F4:01:8F:EE;Botte;25.4297;45.48951883333334;10.046019333333334;96.7;2830;;false;
WSXFP10200LD10194;2024-08-16 07:52:47.557000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49196;10.046753666666666;114.3;2000;;false;
WSXFP10200LD10194;2024-08-16 07:56:11.656000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.35938;45.49193816666666;10.046775333333335;116;4410;;false;
WSXFP10200LD10194;2024-08-16 07:59:32.780000 +00:00;7C:D9:F4:01:8F:EE;Botte;32.5273;45.48506999999999;10.051172166666667;104.7;2000;;false;
WSXFP10200LD10194;2024-08-16 08:03:01.582000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.84766;45.48880916666667;10.064812499999999;116.2;2650;;false;
WSXFP10200LD10194;2024-08-16 08:06:18.673000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.48646683333333;10.0670805;117.8;2000;;false;
WSXFP10200LD10194;2024-08-16 08:11:22.640000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.15625;45.48648333333334;10.067013499999998;109.9;2000;;false;
WSXFP10200LD10194;2024-08-16 08:14:55.977000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.48636633333334;10.06668;108.3;4430;;false;
WSXFP10200LD10194;2024-08-16 08:17:52.704000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.14453;45.486353333333334;10.066683333333334;107.4;2000;;false;
WSXFP10200LD10194;2024-08-16 08:19:42.806000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.486468499999994;10.0670205;103;4430;;false;
WSXFP10200LD10194;2024-08-16 08:23:22.363000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.52734;45.48644099999999;10.0670065;106.4;2000;;false;
WSXFP10200LD10194;2024-08-16 08:25:15.433000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.4863495;10.066568166666666;104.8;2000;;false;
WSXFP10200LD10194;2024-08-16 08:27:08.661000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.22266;45.48635283333333;10.066563;99.4;4410;;false;
WSXFP10200LD10194;2024-08-16 08:29:23.091000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.4865515;10.067125666666668;115;2830;;false;
WSXFP10200LD10194;2024-08-16 08:34:51.575000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.67969;45.48689366666667;10.067149666666667;107.3;4410;;false;
WSXFP10200LD10194;2024-08-16 08:38:03.832000 +00:00;7C:D9:F4:01:8F:EE;Botte;51.3008;45.48517499999999;10.057400666666666;109.8;2000;;false;
WSXFP10200LD10194;2024-08-16 08:41:31.043000 +00:00;7C:D9:F4:01:8F:EE;Botte;26.3125;45.490285;10.046102500000002;124.1;4430;;false;
WSXFP10200LD10194;2024-08-16 08:43:06.143000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49195200000001;10.046855833333334;122.4;4210;;false;
WSXFP10200LD10194;2024-08-16 08:45:59.962000 +00:00;7C:D9:F4:01:8F:EE;Botte;9.64844;45.49196516666667;10.046789333333335;118.3;4430;;false;
WSXFP10200LD10194;2024-08-16 08:48:50.589000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490535833333325;10.044426333333334;119.8;2000;;false;
WSXFP10200LD10194;2024-08-19 04:15:48.882000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.97656;45.49043849999999;10.044374666666668;114.3;2000;;false;
WSXFP10200LD10194;2024-08-19 04:16:51.912000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490492833333334;10.044456333333333;113.1;2000;;false;
WSXFP10200LD10194;2024-08-19 04:17:13.335000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.81641;45.490494500000004;10.044465833333334;113.6;2910;;false;
WSXFP10200LD10194;2024-08-19 04:17:30.556000 +00:00;7C:D9:F4:00:C1:FB;Carro37;11.6875;45.49056399999999;10.045078499999999;118.7;3360;;false;
WSXFP10200LD10194;2024-08-19 04:19:36.306000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490039499999995;10.046086;108.3;2000;;false;
WSXFP10200LD10194;2024-08-19 04:19:36.807000 +00:00;7C:D9:F4:00:C1:FB;Carro37;0;45.490039333333335;10.046088166666665;108.4;3370;;false;
WSXFP10200LD10194;2024-08-19 04:23:44.448000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.45703;45.49001416666666;10.046152333333334;109.2;2000;;false;
WSXFP10200LD10194;2024-08-19 04:27:26.774000 +00:00;7C:D9:F4:01:8F:EE;Botte;31.1328;45.4869755;10.053754666666666;104.3;2000;;false;
WSXFP10200LD10194;2024-08-19 04:30:54.459000 +00:00;7C:D9:F4:01:8F:EE;Botte;16.5313;45.487222833333334;10.065127833333335;107.2;3380;;false;
WSXFP10200LD10194;2024-08-19 04:32:08.332000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.486967833333324;10.065538666666667;109.5;2000;;false;
WSXFP10200LD10194;2024-08-19 04:40:23.722000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.46484;45.48702383333333;10.065483;101.8;2000;;false;
WSXFP10200LD10194;2024-08-19 04:43:47.988000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.98047;45.48473516666666;10.069208166666664;92.6;3380;;false;
WSXFP10200LD10194;2024-08-19 04:47:15.553000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.92578;45.48333683333334;10.069108833333335;101.5;3370;;false;
WSXFP10200LD10194;2024-08-19 04:50:36.403000 +00:00;7C:D9:F4:01:8F:EE;Botte;15.2227;45.48542583333333;10.069696166666668;108.4;2910;;false;
WSXFP10200LD10194;2024-08-19 04:52:59.841000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.48626466666666;10.066320333333335;110.6;3380;;false;
WSXFP10200LD10194;2024-08-19 05:13:51.171000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.84766;45.486325333333326;10.066340166666667;120.9;3360;;false;
WSXFP10200LD10194;2024-08-19 05:15:10.833000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.486572333333335;10.066463999999998;104.7;3050;;false;
WSXFP10200LD10194;2024-08-19 05:19:11.657000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.01563;45.48656766666666;10.066446166666667;108.4;2000;;false;
WSXFP10200LD10194;2024-08-19 05:21:16.900000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.48649183333334;10.067091666666666;114.9;3410;;false;
WSXFP10200LD10194;2024-08-19 05:23:04.003000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.39844;45.48649266666666;10.067144833333334;116.7;3370;;false;
WSXFP10200LD10194;2024-08-19 05:26:31.215000 +00:00;7C:D9:F4:01:8F:EE;Botte;32.0781;45.48478983333332;10.056640833333335;109.7;3360;;false;
WSXFP10200LD10194;2024-08-19 05:29:59.191000 +00:00;7C:D9:F4:01:8F:EE;Botte;23.5039;45.48988366666668;10.045988333333336;104.7;3430;;false;
WSXFP10200LD10194;2024-08-19 05:31:39.613000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49194600000001;10.046707500000002;119.6;3380;;false;
WSXFP10200LD10194;2024-08-19 05:35:07.643000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.32422;45.4918935;10.046755333333333;112;2000;;false;
WSXFP10200LD10194;2024-08-19 05:38:37.475000 +00:00;7C:D9:F4:01:8F:EE;Botte;22.9883;45.485083;10.053336166666668;100.7;2000;;false;
WSXFP10200LD10194;2024-08-19 05:42:07.262000 +00:00;7C:D9:F4:01:8F:EE;Botte;11.0195;45.48701166666666;10.065571666666667;110.2;2000;;false;
WSXFP10200LD10194;2024-08-19 05:44:43.401000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.486447166666665;10.066969499999999;111.6;3370;;false;
WSXFP10200LD10194;2024-08-19 05:50:32.880000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.44141;45.48637333333333;10.066808833333333;99.2;3050;;false;
WSXFP10200LD10194;2024-08-19 05:52:59.552000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.486298833333336;10.066535833333333;103.6;3360;;false;
WSXFP10200LD10194;2024-08-19 05:55:56.432000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.554688;45.48631099999999;10.066583833333334;109;3370;;false;
WSXFP10200LD10194;2024-08-19 05:58:01.817000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.486381;10.066349666666667;116.9;2910;;false;
WSXFP10200LD10194;2024-08-19 05:58:25.387000 +00:00;7C:D9:F4:01:8F:EE;Botte;15.9805;45.4865;10.066970833333334;120.8;3430;;false;
WSXFP10200LD10194;2024-08-19 05:59:49.854000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.486481500000004;10.067081666666665;130.9;2000;;false;
WSXFP10200LD10194;2024-08-19 06:03:01.834000 +00:00;7C:D9:F4:01:8F:EE;Botte;11.0156;45.486541833333334;10.067064166666668;114.6;3430;;false;
WSXFP10200LD10194;2024-08-19 06:06:28.162000 +00:00;7C:D9:F4:01:8F:EE;Botte;29.3242;45.48398133333334;10.053699333333332;86.8;2000;;false;
WSXFP10200LD10194;2024-08-19 06:10:26.660000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49197099999999;10.046745000000001;129.9;2000;;false;
WSXFP10200LD10194;2024-08-19 06:11:49.840000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.746094;45.49197133333333;10.046765166666667;144.2;3460;;false;
WSXFP10200LD10194;2024-08-19 06:14:40.126000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490958500000005;10.044036999999998;133.8;2000;;false;
WSXFP10200LD10194;2024-08-19 08:26:12.246000 +00:00;7C:D9:F4:01:8F:EE;Botte;15.2344;;;;2930;;false;
WSXFP10200LD10194;2024-08-19 08:28:20.329000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49148683333333;10.046415166666666;119.3;2000;;false;
WSXFP10200LD10194;2024-08-19 08:45:16.948000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.490821999999994;10.044610833333335;114.2;2000;;false;
WSXFP10200LD10194;2024-08-20 16:48:47.090000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.490707;10.044450000000001;133.3;2480;;false;
WSXFP10200LD10194;2024-08-22 07:37:43.568000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.64844;45.40625716666666;10.003723166666667;74;2000;;false;
WSXFP10200LD10194;2024-08-22 07:38:54.756000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.406318833333344;10.003663666666668;73.4;2000;;false;
WSXFP10200LD10194;2024-08-23 05:27:06.067000 +00:00;7C:D9:F4:00:C1:FB;Carro37;1.92578;45.4063335;10.003669;84.9;3970;;false;
WSXFP10200LD10194;2024-08-23 05:29:12.603000 +00:00;7C:D9:F4:01:45:0D;AratroPenta2;0;45.40630816666667;10.004539833333332;66.3;3970;;false;
WSXFP10200LD10194;2024-08-23 05:29:13.115000 +00:00;7C:D9:F4:02:F6:CB;AratroPenta1;0;45.40630816666667;10.004539833333332;66.3;2000;;false;
WSXFP10200LD10194;2024-08-23 05:40:32.793000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.59766;45.407777333333335;10.002703499999997;83.2;2000;;false;
WSXFP10200LD10194;2024-08-23 05:46:48.431000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;4.73828;45.407759;10.002806333333334;91;2000;;false;
WSXFP10200LD10194;2024-08-23 05:50:24.375000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.05469;45.40792433333332;10.002884333333334;88.8;2000;;false;
WSXFP10200LD10194;2024-08-23 05:51:47.189000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.40805216666666;10.002764166666665;78.1;2850;;false;
WSXFP10200LD10194;2024-08-23 05:59:27.241000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;4.38672;45.40754033333332;10.0028225;92.5;3970;;false;
WSXFP10200LD10194;2024-08-23 06:03:01.405000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.83984;45.407586;10.002700166666667;90.1;2000;;false;
WSXFP10200LD10194;2024-08-23 06:06:28.232000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.17969;45.40768483333333;10.002746666666665;92.7;2000;;false;
WSXFP10200LD10194;2024-08-23 06:09:53.543000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.27734;45.40765833333333;10.002838500000001;96.3;2000;;false;
WSXFP10200LD10194;2024-08-23 06:16:46.718000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.72656;45.40774566666668;10.002759166666667;96;2000;;false;
WSXFP10200LD10194;2024-08-23 06:23:20.417000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.42969;45.40761216666667;10.002814333333333;90.4;3600;;false;
WSXFP10200LD10194;2024-08-23 06:26:48.888000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.05469;45.40771216666668;10.002778833333336;91;2000;;false;
WSXFP10200LD10194;2024-08-23 06:30:13.028000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.38672;45.407660500000006;10.002832833333333;88.8;3980;;false;
WSXFP10200LD10194;2024-08-23 06:45:57.820000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.39844;45.40756433333333;10.002735;81.5;3980;;false;
